3600,0
7200,0
10800,0
14400,0
18000,0
21600,41.5494505494505
25200,181.208791208791
28800,368.153846153846
32400,551.802197802198
36000,711.010989010989
39600,813.505494505495
43200,856.340659340659
46800,874
50400,807.10989010989
54000,689.252747252747
57600,543.483516483516
61200,374.593406593407
64800,189.626373626374
68400,43.3626373626374
72000,0.120879120879121
75600,0
79200,0
82800,0
86400,0
