3600,31.6
7200,30.7
10800,30.1
14400,29.7
18000,29.5
21600,30.6315
25200,35.8451
28800,46.5441
32400,57.0756
36000,65.4147
39600,71.4435
43200,74.6612
46800,74.6544
50400,74.054
54000,70.7508
57600,65.0815
61200,56.4222
64800,46.1055
68400,37.2046
72000,35
75600,34.3
79200,33.8
82800,33.4
86400,32.6
